Genero,Color,Edad,Tipo de Zapatos,Cantidad de Pares
F,rojo,30,formales,1
M,morado,29,deportivos,2
F,azul,33,deportivos,3
F,verde,21,casuales,1
F,negro,25,deportivos,1
M,verde,33,deportivos,3
M,azul,30,casuales,4
F,morado,23,casuales,1
F,morado,37,casuales,4
M,blanco,19,formales,5
M,azul,28,formales,1
F,blanco,40,formales,3
F,negro,23,deportivos,3
M,morado,21,casuales,3
M,azul,26,deportivos,1
M,azul,39,formales,1
F,negro,26,casuales,3
F,negro,32,formales,5
M,verde,40,deportivos,1
M,verde,23,casuales,4
M,verde,23,casuales,4
F,morado,19,casuales,2
F,azul,40,deportivos,5
F,negro,28,formales,3
M,morado,24,casuales,2
F,blanco,28,deportivos,2
M,rojo,38,formales,4
F,rojo,30,casuales,2
M,blanco,24,formales,3
F,azul,26,formales,2
M,rojo,21,casuales,2
F,morado,27,formales,4
F,negro,35,casuales,4
M,blanco,19,formales,3
M,morado,36,casuales,4
F,morado,28,casuales,2
F,blanco,18,deportivos,5
F,rojo,39,casuales,2
F,blanco,23,casuales,1
F,azul,35,casuales,3
F,morado,20,casuales,2
M,morado,30,casuales,4
F,morado,40,deportivos,1
M,azul,20,formales,5
F,azul,39,casuales,5
F,azul,36,deportivos,2
M,negro,36,formales,4
M,verde,20,formales,4
F,rojo,35,formales,2
F,negro,20,formales,5
M,rojo,23,formales,2
F,blanco,26,casuales,4
M,blanco,33,formales,1
F,morado,26,formales,3
M,morado,28,deportivos,4
M,verde,38,casuales,3
M,verde,36,formales,5
F,blanco,30,formales,5
F,rojo,24,formales,4
M,rojo,26,deportivos,3
F,rojo,18,formales,1
M,blanco,39,deportivos,4
F,rojo,28,deportivos,4
M,negro,33,formales,5
F,negro,29,casuales,4
M,azul,21,formales,1
M,verde,34,deportivos,1
F,verde,34,casuales,2
M,rojo,24,deportivos,5
M,negro,23,deportivos,2
M,azul,35,deportivos,1
M,blanco,31,casuales,5
M,morado,19,deportivos,1
F,azul,37,deportivos,3
M,morado,22,formales,1
F,verde,25,casuales,3
M,morado,40,deportivos,1
M,azul,24,formales,3
F,morado,28,formales,3
F,azul,35,deportivos,5
M,rojo,26,formales,1
M,blanco,37,casuales,4
F,verde,25,deportivos,4
F,azul,36,deportivos,4
M,rojo,35,formales,1
F,rojo,22,casuales,5
M,blanco,22,casuales,5
F,rojo,40,formales,5
F,negro,40,formales,2
M,azul,38,formales,5
M,morado,28,casuales,5
F,verde,36,casuales,4
M,rojo,32,formales,4
F,verde,39,casuales,1
F,negro,32,formales,3
M,blanco,33,casuales,4
M,negro,26,casuales,1
M,morado,26,deportivos,3
F,negro,20,formales,3
M,azul,28,deportivos,1
F,negro,19,formales,4
M,blanco,19,formales,5
F,rojo,33,casuales,3
F,verde,34,casuales,4
F,blanco,34,deportivos,2
F,azul,34,deportivos,3
M,negro,20,formales,2
M,blanco,19,casuales,1
M,morado,20,deportivos,4
F,negro,30,formales,1
F,azul,36,casuales,1
M,morado,29,casuales,1
M,azul,38,formales,5
F,azul,40,deportivos,4
F,blanco,18,deportivos,2
M,azul,28,casuales,1
F,azul,18,casuales,4
M,azul,21,deportivos,3
F,verde,34,formales,2
M,negro,26,formales,3
M,blanco,27,formales,2
F,blanco,19,formales,1
M,blanco,22,formales,1
M,morado,34,casuales,2
M,azul,19,deportivos,1
F,verde,35,formales,3
M,morado,18,deportivos,1
M,blanco,19,deportivos,2
F,rojo,20,deportivos,5
M,blanco,24,formales,4
F,negro,36,deportivos,2
F,azul,39,deportivos,2
F,azul,39,deportivos,3
F,blanco,38,casuales,5
M,blanco,32,deportivos,3
F,azul,34,deportivos,1
F,negro,19,casuales,3
M,rojo,20,formales,4
F,verde,23,deportivos,1
F,negro,25,deportivos,4
M,morado,40,deportivos,2
F,azul,20,casuales,2
M,verde,39,casuales,5
M,verde,23,deportivos,5
F,verde,33,casuales,1
M,negro,37,casuales,2
F,rojo,34,casuales,4
M,verde,35,casuales,5
M,negro,21,formales,5
F,verde,36,formales,2
F,blanco,35,formales,5
M,verde,27,formales,3
F,verde,22,casuales,1
M,azul,23,deportivos,2
F,blanco,32,casuales,3
M,azul,35,casuales,5
M,rojo,35,deportivos,1
F,negro,21,deportivos,5
M,blanco,36,formales,2
M,blanco,34,casuales,5
F,morado,38,casuales,1
M,blanco,30,deportivos,2
F,azul,36,casuales,1
F,negro,22,casuales,1
F,morado,29,casuales,2
M,rojo,34,casuales,1
F,azul,33,casuales,4
M,morado,37,formales,4
M,negro,37,formales,1
F,blanco,23,deportivos,2
F,rojo,35,casuales,2
M,verde,36,casuales,5
F,verde,32,casuales,5
M,negro,37,deportivos,2
F,negro,21,casuales,5
M,rojo,36,formales,2
M,negro,32,casuales,5
F,negro,31,deportivos,5
F,verde,39,formales,4
M,rojo,26,deportivos,3
F,blanco,33,deportivos,3
M,rojo,38,deportivos,2
F,blanco,28,formales,3
F,blanco,33,deportivos,5
M,negro,27,deportivos,5
F,morado,37,formales,4
F,verde,32,formales,1
M,rojo,32,deportivos,3
M,morado,35,casuales,2
F,rojo,28,formales,5
F,verde,28,formales,5
M,negro,40,formales,3
F,negro,35,casuales,3
M,verde,29,deportivos,4
F,rojo,20,formales,3
M,azul,26,casuales,5
F,blanco,28,formales,1
F,verde,20,deportivos,1
M,verde,22,formales,5
M,blanco,37,deportivos,3
M,rojo,25,casuales,5
F,azul,40,deportivos,1
F,rojo,37,casuales,2
M,rojo,24,deportivos,1
F,azul,31,deportivos,3
M,verde,30,formales,3
M,verde,27,casuales,4
F,rojo,36,casuales,5
F,morado,35,deportivos,1
M,negro,23,formales,5
F,rojo,29,deportivos,4
M,rojo,24,casuales,3
F,verde,27,formales,4
F,azul,40,formales,1
M,verde,40,casuales,4
F,morado,23,deportivos,4
M,rojo,32,casuales,3
F,blanco,29,casuales,3
F,negro,22,formales,2
F,verde,31,formales,2
F,rojo,22,casuales,5
M,blanco,29,casuales,1
F,rojo,27,casuales,2
F,negro,35,casuales,3
M,rojo,35,deportivos,3
F,verde,35,casuales,5
F,blanco,26,formales,2
M,blanco,29,deportivos,4
M,azul,18,deportivos,1
F,negro,27,casuales,1
F,azul,30,formales,1
M,blanco,36,formales,4
M,verde,32,casuales,1
M,azul,28,formales,5
M,blanco,34,formales,2
M,negro,31,casuales,1
M,blanco,26,deportivos,1
F,rojo,22,formales,3
F,negro,31,formales,3
M,negro,29,formales,2
F,negro,37,formales,3
M,rojo,26,deportivos,2
M,morado,20,formales,1
F,azul,21,deportivos,5
F,verde,26,casuales,5
F,morado,39,casuales,2
F,negro,18,deportivos,1
M,azul,33,casuales,3
F,azul,29,formales,1
M,blanco,39,deportivos,3
M,azul,18,formales,1
F,negro,37,formales,2
M,morado,25,deportivos,1
F,blanco,34,deportivos,3
M,rojo,25,casuales,4
M,negro,29,formales,3
F,rojo,30,deportivos,5
M,morado,37,casuales,5
F,verde,29,formales,1
F,azul,37,casuales,1
F,azul,38,formales,1
F,morado,40,formales,4
M,azul,35,formales,3
M,rojo,33,casuales,1
F,verde,29,deportivos,5
F,rojo,31,formales,4
F,negro,31,casuales,5
M,negro,36,formales,5
M,verde,27,formales,2
M,azul,20,formales,4
M,blanco,21,casuales,2
F,morado,26,casuales,2
F,blanco,28,deportivos,3
M,negro,28,casuales,4
F,negro,38,formales,3
F,negro,35,deportivos,4
F,morado,19,deportivos,2
M,verde,20,deportivos,1
F,morado,21,casuales,2
F,verde,19,casuales,2
F,negro,36,formales,1
M,negro,21,formales,1
F,morado,27,formales,2
F,rojo,36,formales,3
M,morado,18,formales,2
M,verde,36,casuales,2
F,verde,36,deportivos,3
F,azul,34,deportivos,1
M,morado,31,deportivos,4
M,blanco,32,formales,1
F,negro,35,casuales,4
M,morado,35,deportivos,5
M,azul,38,casuales,3
F,azul,34,casuales,3
F,azul,26,formales,5
F,blanco,31,deportivos,5
M,negro,20,casuales,2
M,rojo,33,casuales,4
M,azul,21,formales,3
F,azul,33,casuales,3
M,rojo,32,casuales,3
F,azul,33,formales,4
F,negro,34,casuales,5
M,azul,26,deportivos,1
F,verde,37,deportivos,4
M,negro,20,deportivos,2
M,morado,26,formales,3
F,morado,29,casuales,3
M,azul,30,formales,1
F,negro,21,deportivos,4
F,rojo,18,casuales,2
M,morado,21,casuales,4
M,negro,35,casuales,5
M,azul,28,deportivos,5
M,rojo,19,casuales,4
F,verde,28,deportivos,4
F,morado,32,deportivos,5
F,morado,28,deportivos,3
F,morado,29,casuales,2
M,azul,38,deportivos,3
M,azul,34,formales,1
M,azul,39,deportivos,2
M,verde,29,deportivos,3
M,rojo,18,formales,3
F,azul,18,casuales,5
F,morado,24,formales,3
F,verde,38,deportivos,1
M,rojo,23,deportivos,4
M,morado,25,formales,1
M,negro,27,casuales,1
F,blanco,19,formales,1
M,negro,19,deportivos,3
F,rojo,26,formales,3
M,negro,23,deportivos,2
M,morado,35,formales,2
M,blanco,36,casuales,2
M,rojo,19,deportivos,4
M,blanco,30,deportivos,3
M,rojo,35,casuales,4
M,rojo,40,casuales,5
M,blanco,21,casuales,2
F,negro,37,casuales,2
M,blanco,22,deportivos,2
F,morado,33,deportivos,5
M,negro,21,deportivos,5
M,azul,32,casuales,2
F,blanco,32,deportivos,3
M,azul,26,casuales,5
F,blanco,31,formales,2
M,blanco,26,formales,5
M,azul,38,deportivos,1
F,morado,25,formales,1
M,blanco,20,formales,5
F,verde,40,deportivos,1
M,morado,32,casuales,5
M,blanco,39,casuales,4
F,verde,35,deportivos,2
F,azul,26,deportivos,2
F,negro,25,casuales,2
M,azul,18,deportivos,3
M,azul,38,casuales,3
M,blanco,26,deportivos,3
M,blanco,33,deportivos,4
M,azul,32,casuales,2
M,rojo,18,casuales,4
F,blanco,28,formales,3
F,morado,31,deportivos,3
F,rojo,19,casuales,1
F,morado,31,deportivos,5
M,blanco,19,formales,3
F,verde,34,formales,5
F,azul,32,formales,2
F,blanco,32,casuales,5
F,negro,28,formales,3
F,verde,20,casuales,4
F,morado,35,deportivos,3
F,morado,22,deportivos,2
M,azul,37,casuales,4
F,blanco,38,deportivos,1
F,blanco,27,casuales,2
F,verde,24,casuales,1
M,azul,21,deportivos,5
M,rojo,20,formales,3
M,blanco,34,formales,2
F,azul,25,casuales,2
M,morado,24,formales,1
M,blanco,29,casuales,3
F,rojo,33,deportivos,2
M,azul,37,casuales,3
F,azul,34,deportivos,1
F,blanco,24,deportivos,2
M,negro,26,casuales,5
F,morado,19,deportivos,2
F,rojo,19,casuales,4
M,rojo,19,formales,5
F,negro,38,casuales,5
F,verde,36,formales,4
M,verde,38,formales,5
M,azul,28,deportivos,4
M,rojo,29,casuales,3
M,negro,23,formales,3
F,negro,31,casuales,3
M,blanco,28,casuales,5
M,blanco,30,formales,4
M,verde,34,casuales,5
F,verde,24,deportivos,4
M,azul,31,deportivos,3
F,rojo,31,deportivos,4
M,rojo,32,deportivos,5
F,negro,24,formales,5
F,azul,26,casuales,4
M,morado,28,deportivos,1
M,rojo,21,formales,2
F,rojo,26,casuales,4
F,rojo,22,casuales,2
F,morado,22,casuales,2
F,blanco,23,formales,1
F,rojo,21,casuales,1
F,verde,31,formales,4
F,rojo,20,casuales,4
M,azul,34,formales,4
M,azul,34,formales,2
F,rojo,27,casuales,4
F,azul,32,formales,3
M,morado,39,casuales,2
F,azul,30,deportivos,1
M,rojo,19,deportivos,4
F,verde,20,casuales,3
M,verde,31,deportivos,1
F,rojo,28,formales,2
M,azul,33,formales,3
M,blanco,33,deportivos,2
M,blanco,29,formales,2
F,azul,34,formales,5
M,negro,24,casuales,1
F,rojo,39,casuales,4
F,negro,24,casuales,1
M,verde,28,casuales,2
M,morado,32,casuales,3
F,verde,40,casuales,5
F,azul,34,casuales,2
M,blanco,34,formales,4
F,blanco,22,formales,1
M,rojo,21,formales,3
F,blanco,34,formales,3
M,negro,39,casuales,5
M,blanco,18,deportivos,3
F,azul,27,casuales,5
F,verde,31,deportivos,1
M,morado,33,formales,1
F,morado,27,formales,2
F,rojo,19,deportivos,1
F,morado,39,casuales,2
F,azul,30,formales,3
M,verde,33,formales,4
M,verde,31,casuales,5
M,verde,35,formales,5
F,blanco,33,casuales,5
M,rojo,31,casuales,2
M,negro,26,casuales,4
M,negro,33,deportivos,5
M,blanco,27,casuales,5
F,azul,40,casuales,4
F,morado,24,deportivos,2
M,azul,27,casuales,2
M,negro,35,casuales,4
M,morado,40,deportivos,2
M,negro,22,casuales,4
M,rojo,18,formales,4
F,morado,35,formales,2
M,morado,27,deportivos,4
M,azul,35,formales,4
F,blanco,26,casuales,1
M,azul,31,formales,4
F,verde,36,casuales,3
M,azul,35,casuales,5
F,morado,40,deportivos,3
F,morado,32,formales,1
F,verde,40,casuales,5
M,negro,30,formales,2
F,verde,24,casuales,5
F,rojo,31,formales,1
M,rojo,25,formales,3
F,azul,23,formales,3
M,azul,27,formales,5
M,blanco,37,casuales,2
M,morado,31,deportivos,1
M,azul,27,casuales,1
M,blanco,40,casuales,2
M,rojo,18,casuales,3
M,azul,18,casuales,1
F,verde,38,formales,5
F,negro,20,casuales,1
M,azul,25,deportivos,4
F,morado,21,formales,2
F,rojo,19,deportivos,5
F,morado,37,deportivos,2
F,azul,34,casuales,5
F,negro,19,casuales,4
F,verde,24,deportivos,5
F,azul,19,formales,4
M,verde,36,casuales,2
M,azul,38,deportivos,4
M,blanco,27,deportivos,3
M,verde,22,deportivos,3
F,azul,24,deportivos,2
M,azul,28,formales,1
F,negro,30,deportivos,2
M,blanco,28,casuales,4
M,verde,28,formales,2
M,azul,36,formales,4
F,verde,36,casuales,3
M,azul,23,deportivos,4
F,rojo,21,formales,5
F,negro,27,formales,4
M,morado,37,casuales,4
F,verde,40,deportivos,4
F,blanco,40,deportivos,2
M,negro,20,casuales,5
M,azul,23,deportivos,3
F,blanco,30,formales,4
F,rojo,30,formales,1
F,azul,27,casuales,1
M,negro,31,casuales,5
F,verde,30,casuales,2
M,negro,33,deportivos,2
M,azul,35,formales,4
F,azul,38,deportivos,1
F,rojo,32,formales,1
F,blanco,34,deportivos,3
F,blanco,23,casuales,1
F,azul,32,formales,1
F,verde,40,casuales,1
M,rojo,39,deportivos,2
M,morado,37,formales,1
M,morado,33,casuales,1
F,morado,24,formales,5
M,negro,31,casuales,5
F,rojo,19,formales,3
M,verde,37,formales,3
F,morado,32,casuales,1
M,azul,29,deportivos,3
M,verde,27,deportivos,1
M,blanco,34,deportivos,4
M,rojo,24,casuales,3
F,blanco,31,deportivos,5
F,morado,38,casuales,5
M,azul,24,deportivos,2
M,blanco,28,casuales,2
F,blanco,20,casuales,2
F,verde,38,casuales,1
M,rojo,38,deportivos,3
F,blanco,28,casuales,3
M,negro,20,formales,5
F,blanco,30,formales,1
F,negro,24,formales,5
M,verde,24,deportivos,3
M,azul,22,deportivos,5
F,rojo,22,deportivos,4
M,morado,27,formales,2
M,morado,26,casuales,2
M,azul,24,deportivos,4
F,azul,30,deportivos,3
M,blanco,24,formales,5
F,azul,23,casuales,4
M,rojo,20,formales,2
F,blanco,27,deportivos,3
M,morado,22,formales,4
M,negro,27,casuales,3
M,negro,32,casuales,1
M,verde,33,formales,5
F,morado,23,casuales,3
M,blanco,31,casuales,2
F,rojo,39,casuales,1
M,blanco,39,casuales,2
F,blanco,34,formales,5
F,morado,26,formales,4
F,azul,34,casuales,2
M,verde,29,casuales,2
F,rojo,32,deportivos,2
M,negro,37,deportivos,4
M,blanco,18,deportivos,5
F,negro,21,casuales,5
F,negro,34,deportivos,3
M,blanco,29,casuales,3
F,azul,38,casuales,3
M,rojo,21,casuales,5
F,azul,24,deportivos,3
M,rojo,37,deportivos,3
F,blanco,24,casuales,4
M,blanco,27,deportivos,5
F,morado,38,casuales,3
F,blanco,19,casuales,5
F,rojo,28,casuales,3
F,azul,21,formales,3
F,rojo,39,casuales,3
F,negro,37,formales,2
M,rojo,25,formales,2
F,morado,39,deportivos,5
M,blanco,18,deportivos,5
M,negro,38,formales,4
F,blanco,33,casuales,4
M,blanco,36,deportivos,4
M,verde,25,formales,2
F,morado,24,casuales,4
F,rojo,27,deportivos,2
F,azul,22,deportivos,1
M,morado,27,formales,1
M,negro,30,formales,5
M,azul,40,deportivos,2
M,negro,19,deportivos,3
F,rojo,35,casuales,2
F,negro,24,casuales,4
M,azul,39,deportivos,5
F,rojo,27,casuales,1
M,azul,37,formales,3
F,azul,31,casuales,1
F,azul,32,formales,5
M,rojo,19,deportivos,2
M,verde,27,formales,1
M,rojo,19,formales,4
F,azul,25,formales,1
M,verde,34,deportivos,3
F,negro,22,deportivos,5
F,morado,27,deportivos,1
M,azul,20,deportivos,5
M,negro,19,casuales,2
M,azul,40,deportivos,1
F,verde,31,deportivos,4
M,rojo,25,formales,1
F,verde,33,deportivos,5
M,rojo,18,casuales,1
M,negro,34,casuales,2
M,negro,22,deportivos,2
M,blanco,30,casuales,2
F,rojo,34,formales,4
M,rojo,24,deportivos,5
F,negro,23,casuales,2
M,negro,22,casuales,2
F,morado,39,formales,3
M,morado,25,deportivos,1
F,negro,26,casuales,4
M,negro,34,deportivos,4
F,azul,18,casuales,2
M,blanco,28,formales,2
M,azul,25,formales,2
F,negro,35,formales,5
M,verde,21,casuales,5
M,blanco,23,casuales,4
F,rojo,39,deportivos,2
M,verde,18,deportivos,5
F,azul,35,casuales,4
F,negro,27,formales,4
M,morado,35,casuales,2
F,morado,38,deportivos,2
F,negro,22,deportivos,1
M,negro,35,formales,5
M,verde,39,formales,4
F,azul,34,formales,5
F,verde,39,deportivos,4
F,negro,38,deportivos,1
M,morado,37,casuales,3
F,morado,34,deportivos,5
M,rojo,25,casuales,3
F,morado,20,formales,4
F,negro,39,casuales,1
M,azul,21,formales,4
M,blanco,31,formales,3
F,morado,28,formales,2
M,verde,23,deportivos,3
F,morado,26,formales,2
M,morado,28,formales,3
F,negro,24,formales,3
F,negro,29,formales,2
M,rojo,30,deportivos,1
F,verde,28,casuales,3
F,negro,28,formales,3
F,azul,39,deportivos,4
M,negro,39,casuales,1
F,negro,35,deportivos,5
M,negro,34,formales,1
F,blanco,28,formales,2
F,negro,39,casuales,3
M,blanco,25,casuales,3
M,verde,34,casuales,4
F,azul,35,formales,2
F,verde,38,casuales,4
F,azul,35,formales,3
M,morado,19,deportivos,1
F,blanco,32,deportivos,3
F,verde,34,casuales,1
M,blanco,24,casuales,1
M,rojo,24,casuales,1
F,rojo,34,casuales,1
F,negro,36,formales,4
F,azul,37,deportivos,4
F,azul,18,formales,5
F,morado,31,casuales,1
M,rojo,34,deportivos,2
M,morado,37,formales,4
M,rojo,24,casuales,4
F,verde,39,casuales,5
F,rojo,21,casuales,3
F,morado,19,deportivos,3
M,morado,36,casuales,2
F,verde,38,formales,3
F,rojo,33,casuales,5
M,morado,22,formales,2
M,blanco,19,casuales,1
F,rojo,39,formales,3
F,blanco,33,formales,4
F,azul,18,deportivos,2
F,azul,30,casuales,5
M,verde,23,formales,5
M,negro,26,deportivos,5
F,verde,40,casuales,3
M,morado,31,formales,3
F,verde,26,casuales,2
F,verde,38,casuales,5
F,verde,40,formales,4
M,negro,39,deportivos,4
F,morado,18,formales,5
M,azul,21,casuales,5
F,verde,35,casuales,1
F,negro,18,deportivos,5
M,blanco,21,deportivos,2
M,verde,38,deportivos,5
F,blanco,31,formales,2
M,azul,33,formales,5
F,azul,35,formales,4
F,azul,24,deportivos,2
F,rojo,26,casuales,5
M,blanco,35,deportivos,3
F,azul,36,formales,4
M,negro,29,casuales,2
M,azul,28,casuales,4
F,morado,23,deportivos,3
F,verde,20,formales,5
M,blanco,29,deportivos,5
F,azul,29,formales,5
M,morado,28,deportivos,1
F,negro,19,deportivos,2
F,verde,24,deportivos,4
M,negro,37,formales,2
F,negro,38,formales,1
M,verde,23,deportivos,4
M,morado,18,deportivos,3
M,morado,25,casuales,1
M,verde,20,casuales,3
F,rojo,21,formales,3
F,rojo,36,formales,3
F,blanco,23,formales,5
F,morado,28,casuales,4
M,negro,20,casuales,5
F,rojo,30,deportivos,4
F,verde,23,formales,4
F,verde,18,casuales,1
F,negro,39,casuales,2
F,rojo,28,casuales,1
F,blanco,26,casuales,3
M,blanco,25,casuales,4
F,morado,26,casuales,5
F,verde,24,casuales,4
M,azul,39,formales,2
M,morado,30,deportivos,1
M,negro,19,deportivos,5
M,morado,39,formales,2
F,negro,34,casuales,3
M,rojo,28,deportivos,4
M,verde,32,casuales,2
F,rojo,27,deportivos,2
F,blanco,36,casuales,4
F,verde,18,formales,2
M,rojo,30,deportivos,3
M,morado,25,deportivos,5
F,negro,37,deportivos,5
M,negro,31,deportivos,2
M,azul,26,casuales,2
M,morado,36,casuales,2
F,rojo,37,deportivos,5
F,blanco,31,formales,3
M,blanco,20,deportivos,4
M,blanco,23,formales,4
M,verde,22,casuales,4
F,negro,22,formales,2
F,rojo,37,deportivos,1
M,rojo,24,casuales,2
F,rojo,38,deportivos,1
M,azul,23,deportivos,2
F,rojo,37,casuales,3
F,rojo,36,casuales,4
M,blanco,39,deportivos,4
F,negro,34,casuales,4
M,verde,28,formales,3
F,negro,18,deportivos,4
M,morado,31,casuales,2
F,blanco,33,formales,2
M,morado,40,formales,2
F,verde,18,deportivos,3
F,blanco,20,formales,3
M,rojo,32,deportivos,2
M,rojo,34,casuales,3
M,morado,25,formales,4
F,verde,21,casuales,5
M,azul,30,formales,4
M,negro,21,deportivos,4
M,azul,25,deportivos,5
M,rojo,39,formales,1
M,blanco,27,deportivos,1
M,verde,36,casuales,5
F,blanco,32,formales,2
M,azul,29,casuales,3
F,rojo,37,casuales,1
M,verde,27,deportivos,4
F,verde,35,casuales,3
F,rojo,31,formales,5
F,negro,22,formales,3
F,morado,30,formales,4
M,blanco,21,deportivos,5
M,verde,29,casuales,3
M,morado,23,casuales,5
F,rojo,23,deportivos,1
M,azul,30,casuales,1
F,blanco,35,formales,1
M,rojo,39,deportivos,3
F,rojo,31,deportivos,1
M,negro,38,formales,1
F,azul,39,formales,1
M,negro,18,deportivos,4
F,negro,31,formales,1
F,azul,37,deportivos,4
F,azul,29,casuales,1
M,blanco,18,formales,2
F,rojo,20,casuales,3
M,blanco,33,deportivos,5
F,azul,31,formales,4
M,rojo,28,deportivos,5
M,rojo,34,formales,4
F,rojo,38,formales,4
M,morado,32,formales,5
M,verde,37,formales,3
F,azul,33,casuales,5
M,azul,39,deportivos,3
M,negro,28,deportivos,1
F,verde,32,formales,5
M,azul,40,deportivos,4
F,blanco,25,deportivos,5
M,verde,40,formales,4
M,rojo,18,formales,1
F,azul,29,casuales,4
F,morado,33,formales,5
F,azul,21,formales,3
F,azul,39,formales,4
F,blanco,39,deportivos,3
F,rojo,27,formales,5
F,verde,22,casuales,2
M,morado,27,formales,1
M,rojo,38,formales,5
M,azul,22,casuales,3
F,rojo,23,casuales,1
F,negro,35,formales,5
M,azul,24,formales,4
F,verde,37,deportivos,2
M,azul,38,formales,4
F,morado,26,casuales,2
M,morado,27,formales,4
M,morado,40,deportivos,2
M,verde,24,deportivos,3
F,morado,38,casuales,2
M,negro,36,deportivos,5
F,azul,33,deportivos,1
F,rojo,19,casuales,2
M,negro,26,formales,5
F,blanco,39,casuales,3
M,blanco,30,casuales,5
F,morado,40,deportivos,2
F,rojo,24,formales,3
M,verde,38,casuales,2
M,negro,20,formales,4
F,rojo,21,formales,4
M,morado,33,deportivos,2
M,rojo,19,deportivos,2
F,azul,31,casuales,1
M,morado,20,deportivos,2
M,morado,25,casuales,3
M,negro,22,casuales,1
M,verde,39,casuales,3
F,negro,24,deportivos,3
M,negro,18,casuales,3
F,rojo,38,casuales,4
M,verde,26,formales,5
M,blanco,33,formales,4
F,negro,30,casuales,2
M,rojo,39,formales,3
M,morado,39,casuales,4
M,verde,33,deportivos,1
F,azul,31,formales,3
M,verde,27,casuales,4
M,morado,23,casuales,1
F,azul,30,deportivos,5
M,morado,40,casuales,3
F,blanco,27,formales,1
M,blanco,29,casuales,2
M,blanco,39,deportivos,5
M,blanco,40,deportivos,2
M,blanco,21,deportivos,2
M,morado,32,deportivos,2
M,negro,21,deportivos,3
M,verde,27,formales,3
M,negro,22,formales,4
M,verde,30,deportivos,4
M,azul,39,formales,2
M,negro,33,casuales,3
F,azul,27,casuales,4
F,morado,28,casuales,4
M,negro,20,formales,5
M,morado,38,deportivos,3
M,negro,31,formales,5
M,azul,33,deportivos,3
F,verde,36,formales,1
F,morado,21,casuales,3
F,blanco,35,casuales,5
F,rojo,25,deportivos,2
M,blanco,31,casuales,4
M,blanco,25,casuales,3
F,negro,33,casuales,1
M,morado,31,deportivos,1
F,blanco,35,formales,2
F,verde,36,casuales,5
F,verde,29,formales,2
F,negro,37,casuales,3
F,blanco,26,casuales,3
M,azul,35,deportivos,2
M,verde,19,deportivos,2
F,blanco,37,deportivos,4
M,morado,22,formales,4
F,verde,37,formales,4
F,morado,23,deportivos,3
M,rojo,22,formales,5
M,morado,24,formales,3
